method,step,stage,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_source,lr_model,lr_gate,lr_rho,grad_norm
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13100,joint,42.08879089355469,40.168489135742185,40.00310913085937,39.96486865234375,raw,,0.0001,0.0001,93.84111022949219
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13200,joint,45.33348846435547,39.99853833007813,40.00239599609375,39.96486865234375,raw,,0.0001,0.0001,70.651123046875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13300,joint,38.45872497558594,39.96501013183594,40.00020263671875,39.96486865234375,raw,,0.0001,0.0001,60.80457305908203
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13400,joint,48.62217712402344,40.00493298339844,39.986007080078124,39.96486865234375,raw,,0.0001,0.0001,17.709442138671875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13500,joint,36.0870475769043,40.01295629882812,39.980556518554685,39.96486865234375,raw,,0.0001,0.0001,23.431110382080078
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13600,joint,37.15514373779297,40.02701416015625,39.98635888671875,39.96486865234375,raw,,0.0001,0.0001,11.46434497833252
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13700,joint,38.03456115722656,39.98866796875,40.002708984375,39.96486865234375,raw,,0.0001,0.0001,59.64582824707031
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13800,joint,39.70153045654297,40.00907019042969,40.00267639160156,39.96486865234375,raw,,0.0001,0.0001,45.865047454833984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13900,joint,42.1111946105957,40.061287109375,40.008607177734376,39.96486865234375,raw,,0.0001,0.0001,87.52141571044922
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14000,joint,39.48148727416992,39.99290380859375,39.99441552734375,39.96486865234375,raw,,0.0001,0.0001,41.20502853393555
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14100,joint,40.359764099121094,40.19175244140625,39.99056103515625,39.96486865234375,raw,,0.0001,0.0001,43.097068786621094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14200,joint,44.171566009521484,40.033150512695315,39.98702905273438,39.96486865234375,raw,,0.0001,0.0001,48.98094177246094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14300,joint,37.87632369995117,40.22566259765625,39.986155151367186,39.96486865234375,raw,,0.0001,0.0001,48.19633102416992
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14400,joint,42.98204803466797,40.17516516113281,39.97591748046875,39.96486865234375,raw,,0.0001,0.0001,35.866939544677734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14500,joint,40.584022521972656,40.01623120117188,39.977839721679686,39.96486865234375,raw,,0.0001,0.0001,11.492000579833984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14600,joint,42.41286849975586,40.09824780273438,39.98661059570313,39.96486865234375,raw,,0.0001,0.0001,70.3814926147461
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14700,joint,37.84681701660156,40.04212939453125,39.9837001953125,39.96486865234375,raw,,0.0001,0.0001,41.854217529296875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14800,joint,42.06523895263672,40.04940563964844,39.98659716796875,39.96486865234375,raw,,0.0001,0.0001,40.315364837646484
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14900,joint,42.804378509521484,40.18155554199219,39.998858154296876,39.96486865234375,raw,,0.0001,0.0001,50.41774368286133
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,joint,40.361202239990234,39.9797490234375,39.99363916015625,39.96486865234375,raw,,0.0001,0.0001,84.21240997314453
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15100,joint,44.385929107666016,40.0535927734375,39.99330688476562,39.96486865234375,raw,,0.0001,0.0001,17.628896713256836
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15200,joint,37.06552505493164,39.99408850097656,39.988727905273436,39.96486865234375,raw,,0.0001,0.0001,74.93319702148438
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15300,joint,40.19456100463867,39.97730017089844,39.98816088867188,39.96486865234375,raw,,0.0001,0.0001,49.356929779052734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15400,joint,42.499271392822266,40.0101611328125,39.987871337890624,39.96486865234375,raw,,0.0001,0.0001,54.95132827758789
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15500,joint,45.427024841308594,39.96946801757812,39.98265185546875,39.96486865234375,raw,,0.0001,0.0001,51.41143035888672
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15600,joint,38.597469329833984,40.02369067382813,39.98156103515625,39.96486865234375,raw,,0.0001,0.0001,52.62363815307617
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15700,joint,38.53752136230469,40.22553833007812,39.97375891113281,39.96486865234375,raw,,0.0001,0.0001,105.32133483886719
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15800,joint,39.510398864746094,39.972115234375,39.966666015625,39.96486865234375,raw,,0.0001,0.0001,17.838924407958984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15900,joint,42.942298889160156,40.03770520019531,39.97039086914062,39.96486865234375,raw,,0.0001,0.0001,49.93132400512695
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16000,joint,36.321929931640625,39.937550659179685,39.962839965820315,39.937550659179685,raw,,0.0001,0.0001,47.44795227050781
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16100,joint,39.145503997802734,40.04432470703125,39.96311669921875,39.937550659179685,raw,,0.0001,0.0001,37.6954231262207
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16200,joint,43.936622619628906,40.060099853515624,39.95776879882813,39.937550659179685,raw,,0.0001,0.0001,95.63932037353516
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16300,joint,43.342647552490234,40.0303720703125,39.95405334472656,39.937550659179685,raw,,0.0001,0.0001,107.0518569946289
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16400,joint,42.38326644897461,39.95263159179687,39.95893823242187,39.937550659179685,raw,,0.0001,0.0001,76.29029083251953
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16500,joint,41.2066535949707,39.98360571289062,39.957465087890625,39.937550659179685,raw,,0.0001,0.0001,35.303714752197266
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16600,joint,40.49647903442383,40.011451416015625,39.9699384765625,39.937550659179685,raw,,0.0001,0.0001,122.28572845458984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16700,joint,45.325721740722656,40.03279638671875,39.97352294921875,39.937550659179685,raw,,0.0001,0.0001,23.077993392944336
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16800,joint,40.040061950683594,40.03859619140625,39.964433837890624,39.937550659179685,raw,,0.0001,0.0001,125.24703216552734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16900,joint,43.48198699951172,40.13281958007813,39.968376953125,39.937550659179685,raw,,0.0001,0.0001,158.6880340576172
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17000,joint,41.6431884765625,40.12715625,39.96234521484375,39.937550659179685,raw,,0.0001,0.0001,141.25201416015625
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17100,joint,39.721435546875,39.977861328125,39.969823974609376,39.937550659179685,raw,,0.0001,0.0001,45.42512512207031
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17200,joint,41.74238204956055,40.02541796875,39.974837768554686,39.937550659179685,raw,,0.0001,0.0001,42.88197708129883
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17300,joint,39.14985275268555,40.15324072265625,39.96825769042969,39.937550659179685,raw,,0.0001,0.0001,21.056425094604492
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17400,joint,42.461936950683594,40.12442858886719,39.96148486328125,39.937550659179685,raw,,0.0001,0.0001,57.95381546020508
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17500,joint,40.48298645019531,40.00486804199219,39.96450122070313,39.937550659179685,raw,,0.0001,0.0001,17.225311279296875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17600,joint,36.767852783203125,39.965401123046874,39.95932727050781,39.937550659179685,raw,,0.0001,0.0001,90.35919189453125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17700,joint,42.199737548828125,39.993016845703124,39.9662763671875,39.937550659179685,raw,,0.0001,0.0001,19.86417579650879
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17800,joint,41.774742126464844,40.0867333984375,39.964501953125,39.937550659179685,raw,,0.0001,0.0001,55.740116119384766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17900,joint,41.46491241455078,40.031174926757814,39.9674501953125,39.937550659179685,raw,,0.0001,0.0001,57.2883186340332
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18000,joint,40.6053581237793,40.16329455566406,39.97060180664062,39.937550659179685,raw,,0.0001,0.0001,39.160945892333984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18100,joint,40.55236053466797,40.043587646484376,39.9724970703125,39.937550659179685,raw,,0.0001,0.0001,41.3095588684082
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18200,joint,38.436431884765625,39.99333605957031,39.96976220703125,39.937550659179685,raw,,0.0001,0.0001,44.25839614868164
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18300,joint,42.588199615478516,40.087924682617185,39.967466796875,39.937550659179685,raw,,0.0001,0.0001,27.97551918029785
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18400,joint,38.187984466552734,40.069094482421875,39.97452294921875,39.937550659179685,raw,,0.0001,0.0001,45.36020278930664
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18500,joint,40.66181182861328,40.0116826171875,39.96215844726562,39.937550659179685,raw,,0.0001,0.0001,95.1212158203125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18600,joint,40.223114013671875,40.03055041503906,39.960538818359375,39.937550659179685,raw,,0.0001,0.0001,70.6933822631836
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18700,joint,36.146522521972656,39.947421875,39.964034912109376,39.937550659179685,raw,,0.0001,0.0001,115.54270935058594
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18800,joint,39.15672302246094,40.11700402832031,39.970518798828124,39.937550659179685,raw,,0.0001,0.0001,22.32579231262207
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18900,joint,44.34526062011719,40.03258911132812,39.965332763671874,39.937550659179685,raw,,0.0001,0.0001,133.39244079589844
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19000,joint,40.17110061645508,39.98603051757812,39.961555908203124,39.937550659179685,raw,,0.0001,0.0001,36.898193359375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19100,joint,42.72404479980469,39.99635266113281,39.956728881835936,39.937550659179685,raw,,0.0001,0.0001,110.55577850341797
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19200,joint,40.11492156982422,39.97327880859375,39.957116943359374,39.937550659179685,raw,,0.0001,0.0001,29.386178970336914
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19300,joint,36.271297454833984,40.341692504882815,39.95345654296875,39.937550659179685,raw,,0.0001,0.0001,74.40492248535156
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19400,joint,36.98924255371094,40.125962646484375,39.97062915039062,39.937550659179685,raw,,0.0001,0.0001,37.962364196777344
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19500,joint,39.9432373046875,39.96611071777344,39.96132604980469,39.937550659179685,raw,,0.0001,0.0001,85.48169708251953
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19600,joint,41.54682922363281,40.02750146484375,39.9653955078125,39.937550659179685,raw,,0.0001,0.0001,127.38098907470703
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19700,joint,41.042396545410156,39.95041577148437,39.963418701171875,39.937550659179685,raw,,0.0001,0.0001,102.8260498046875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19800,joint,41.373451232910156,39.971958251953126,39.97175964355469,39.937550659179685,raw,,0.0001,0.0001,58.67709732055664
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19900,joint,34.387245178222656,39.97929235839844,39.95778784179687,39.937550659179685,raw,,0.0001,0.0001,50.99896240234375
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,joint,45.365394592285156,39.97625061035156,39.959815673828125,39.937550659179685,raw,,0.0001,0.0001,184.65853881835938
