truth_index,truth_label,method,grid_index,radius,angle_degrees,h_x,h_y,truth_delta,mean_estimated_delta,mse_across_datasets,coverage95,mean_width95
1,center,Linear,74,65.41974319729482,45.0,46.258744038289684,46.25874403828968,1.9411072409272956,1.9397890389745862,9.476926587595846e-05,0.94,0.032757057061356266
1,center,Linear,75,65.41974319729482,67.5,25.03505187118352,60.43996176212517,1.9739047509536907,1.9729913502086152,3.0786799799254724e-05,0.94,0.018912626157773827
1,center,Linear,76,65.41974319729482,90.0,4.005803955380447e-15,65.41974319729482,1.987957782384975,1.9873400852909398,9.491550743232104e-06,0.94,0.010723953112182107
1,center,Linear,77,65.41974319729482,112.5,-25.035051871183512,60.43996176212517,1.9910832437028525,1.9905808871940973,5.283190482468076e-06,0.94,0.008516969266200549
1,center,Linear,78,65.41974319729482,135.0,-46.25874403828968,46.258744038289684,1.9875158071790042,1.9869496030552949,6.922746017776345e-06,0.96,0.01078997458982369
1,center,Linear,79,65.41974319729482,157.5,-60.43996176212517,25.035051871183523,1.9725036559266467,1.9716491998012682,1.8012158897540324e-05,0.98,0.018315663876963904
1,center,Linear,80,73.30832234473793,0.0,73.30832234473793,0.0,1.9640723979115815,1.9628928546148452,3.611422500067544e-05,0.92,0.02138076459580375
1,center,Linear,81,73.30832234473793,22.5,67.7280585770432,28.053880415810717,1.9465248459840765,1.9450295832051043,7.959024469887026e-05,0.89,0.02933292836575464
1,center,Linear,82,73.30832234473793,45.0,51.836811847373504,51.83681184737349,1.9657210973663468,1.9645756528496034,4.832105745710082e-05,0.94,0.023473596493752878
1,center,Linear,83,73.30832234473793,67.5,28.05388041581072,67.7280585770432,1.9873354605413098,1.9866559027508959,1.1094849503517097e-05,0.94,0.011420445929641638
1,center,Linear,84,73.30832234473793,90.0,4.488840115517285e-15,73.30832234473793,1.9951022027982803,1.9947147418412927,2.487752172294784e-06,0.94,0.00548758290190352
1,center,Linear,85,73.30832234473793,112.5,-28.053880415810713,67.7280585770432,1.9966167485870905,1.9963237715054556,1.218742410816539e-06,0.94,0.004080598655411829
1,center,Linear,86,73.30832234473793,135.0,-51.83681184737349,51.836811847373504,1.9948801003233463,1.9945296340936776,1.8387263921712231e-06,0.96,0.005548463388168679
1,center,Linear,87,73.30832234473793,157.5,-67.7280585770432,28.053880415810728,1.9864967619944354,1.9858874547615215,6.694630765498933e-06,0.98,0.011150374971569434
1,center,Linear,88,86.7842498671274,0.0,86.7842498671274,0.0,1.9869852236230476,1.986257568860777,9.135579442057695e-06,0.92,0.010672313522455668
1,center,Linear,89,86.7842498671274,22.5,80.17819219658436,33.2108946143819,1.9777482190207778,1.9766769193322928,2.6021204665283548e-05,0.89,0.01673564481096322
1,center,Linear,90,86.7842498671274,45.0,61.365731581233526,61.36573158123352,1.9877857259540657,1.9870336839701452,1.1696409093860024e-05,0.94,0.01158369713121054
1,center,Linear,91,86.7842498671274,67.5,33.21089461438191,80.17819219658436,1.9968361633884775,1.9965131058059642,1.3872839577555273e-06,0.94,0.004040214154221211
1,center,Linear,92,86.7842498671274,90.0,5.3140026908090844e-15,86.7842498671274,1.9991343603981468,1.999002335056383,1.6850993100243835e-07,0.94,0.0014081459745645896
1,center,Linear,93,86.7842498671274,112.5,-33.21089461438189,80.17819219658436,1.9994781836014157,1.999391151158694,6.4010597678857e-08,0.94,0.0009210998251763747
1,center,Linear,94,86.7842498671274,135.0,-61.36573158123352,61.365731581233526,1.9990802545843047,1.9989618372152398,1.2529507558738439e-07,0.96,0.0014338877902770398
1,center,Linear,95,86.7842498671274,157.5,-80.17819219658436,33.21089461438191,1.996547698318026,1.9962694831619783,8.699074802448513e-07,0.98,0.00399583024149266
1,center,"Positive(s,w_a)",0,12.558511058242537,0.0,12.558511058242537,0.0,1.2806791621754507,1.2810474866040724,6.154537668269939e-05,0.96,0.02910876127175091
1,center,"Positive(s,w_a)",1,12.558511058242537,22.5,11.60255132552694,4.80593411716319,1.2592136509544922,1.259749528762056,7.48706421478363e-05,0.93,0.028112150846966347
1,center,"Positive(s,w_a)",2,12.558511058242537,45.0,8.880208330889543,8.880208330889543,1.2831161760622718,1.2837363366134997,0.00010132173158006825,0.95,0.031518758276518156
1,center,"Positive(s,w_a)",3,12.558511058242537,67.5,4.805934117163191,11.60255132552694,1.3306856505748457,1.331219345935426,0.00014279947306344105,0.91,0.03542962509555337
1,center,"Positive(s,w_a)",4,12.558511058242537,90.0,7.689870184766681e-16,12.558511058242537,1.3702039260744487,1.3706170007980183,0.00015451032714193782,0.92,0.03824770883364594
1,center,"Positive(s,w_a)",5,12.558511058242537,112.5,-4.805934117163189,11.60255132552694,1.3843612459400947,1.3846935307374841,0.00012665975689996398,0.94,0.03915462201753108
1,center,"Positive(s,w_a)",6,12.558511058242537,135.0,-8.880208330889543,8.880208330889543,1.3684640891756261,1.3687643946692418,8.07678430234574e-05,0.96,0.03763078020367078
1,center,"Positive(s,w_a)",7,12.558511058242537,157.5,-11.60255132552694,4.805934117163192,1.327831977321855,1.3281378443716758,5.2254091806416817e-05,0.96,0.03365177554264544
1,center,"Positive(s,w_a)",8,20.427007245311284,0.0,20.427007245311284,0.0,1.4411339743279898,1.4416050033517462,0.00013101625936924317,0.96,0.042548260023912474
1,center,"Positive(s,w_a)",9,20.427007245311284,22.5,18.872093904402856,7.817077245582279,1.4094792507045606,1.410207574470584,0.00016449202653981814,0.93,0.04175281350420672
1,center,"Positive(s,w_a)",10,20.427007245311284,45.0,14.444075342506348,14.444075342506345,1.4446948365347927,1.4455020256630542,0.00021370367283137155,0.95,0.04595104705145322
1,center,"Positive(s,w_a)",11,20.427007245311284,67.5,7.817077245582281,18.872093904402856,1.5127445341722985,1.5133373282286262,0.0002733633421123654,0.91,0.049519709595216475
1,center,"Positive(s,w_a)",12,20.427007245311284,90.0,1.2507934519565128e-15,20.427007245311284,1.566970575300187,1.5673354014553782,0.0002714964109212485,0.92,0.0513033927158757
1,center,"Positive(s,w_a)",13,20.427007245311284,112.5,-7.817077245582278,18.872093904402856,1.585838979558967,1.5861006581861714,0.00021718877531425065,0.94,0.05168375046724243
1,center,"Positive(s,w_a)",14,20.427007245311284,135.0,-14.444075342506345,14.444075342506348,1.564630819407502,1.5649049811864608,0.0001451582695398667,0.96,0.05059558997012299
1,center,"Positive(s,w_a)",15,20.427007245311284,157.5,-18.872093904402856,7.817077245582282,1.5087443093412778,1.5090884736729853,0.00010225546102684572,0.96,0.04719846990581825
1,center,"Positive(s,w_a)",16,26.830352681245163,0.0,26.830352681245163,0.0,1.557370731930003,1.5578260219296882,0.0001755077260984783,0.96,0.049344898243231336
1,center,"Positive(s,w_a)",17,26.830352681245163,22.5,24.78801369226173,10.26753145562479,1.5202821159328084,1.5210496342888382,0.00022858309616761562,0.93,0.04933155155919769
1,center,"Positive(s,w_a)",18,26.830352681245163,45.0,18.971924322535124,18.97192432253512,1.561498180590654,1.5623011162461937,0.0002832396092919276,0.95,0.05313209472924466
1,center,"Positive(s,w_a)",19,26.830352681245163,67.5,10.26753145562479,24.78801369226173,1.6384656405240627,1.6389234541259348,0.0003240869722866328,0.91,0.054519684191711965
1,center,"Positive(s,w_a)",20,26.830352681245163,90.0,1.6428852765540747e-15,26.830352681245163,1.6968904228976838,1.6970442070059368,0.00029158386675642525,0.92,0.05384569667924316
1,center,"Positive(s,w_a)",21,26.830352681245163,112.5,-10.267531455624788,24.78801369226173,1.7165377709066478,1.7165961858961847,0.00022653497239322678,0.94,0.0532393232368565
1,center,"Positive(s,w_a)",22,26.830352681245163,135.0,-18.97192432253512,18.971924322535124,1.6944284476931486,1.6945581814355626,0.00015972767591223612,0.96,0.05324196841352373
1,center,"Positive(s,w_a)",23,26.830352681245163,157.5,-24.78801369226173,10.267531455624791,1.6340478506687055,1.6343190483239545,0.0001241898649660214,0.96,0.0521678198197862
1,center,"Positive(s,w_a)",24,32.352426879602135,0.0,32.352426879602135,0.0,1.6454381925200663,1.6458147252920314,0.00019427977687323908,0.96,0.05202271446224261
1,center,"Positive(s,w_a)",25,32.352426879602135,22.5,29.889745021132406,12.380737763626737,1.6059063688916484,1.6066240203831021,0.00026322047942991053,0.93,0.05306326017452779
1,center,"Positive(s,w_a)",26,32.352426879602135,45.0,22.876620434408608,22.876620434408604,1.649786537349835,1.6504827604771535,0.0003099957275533265,0.95,0.05583793835214621
1,center,"Positive(s,w_a)",27,32.352426879602135,67.5,12.380737763626739,29.889745021132406,1.7287723060858946,1.7290210438042541,0.00031501559077677134,0.91,0.05435196420526389
1,center,"Positive(s,w_a)",28,32.352426879602135,90.0,1.981014801137677e-15,32.352426879602135,1.7856649615025757,1.7855790882150497,0.0002550390859054079,0.92,0.050986795472578915
1,center,"Positive(s,w_a)",29,32.352426879602135,112.5,-12.380737763626735,29.889745021132406,1.804101461697233,1.8039456813133044,0.00019181894169467722,0.94,0.0494042143337918
1,center,"Positive(s,w_a)",30,32.352426879602135,135.0,-22.876620434408604,22.876620434408608,1.7833285368503193,1.7832892795822926,0.00014308619814328352,0.96,0.05054946409133891
1,center,"Positive(s,w_a)",31,32.352426879602135,157.5,-29.889745021132406,12.38073776362674,1.7243549606481567,1.724508546814103,0.00012368375526320224,0.96,0.05221932103809372
1,center,"Positive(s,w_a)",32,37.38680114692877,0.0,37.38680114692877,0.0,1.715307630858213,1.7155733086876168,0.0001936814618532463,0.96,0.05204816496418535
1,center,"Positive(s,w_a)",33,37.38680114692877,22.5,34.540900365716986,14.307309388057776,1.6752928598104513,1.6759081359123147,0.00027373593661830705,0.93,0.054245671711202446
1,center,"Positive(s,w_a)",34,37.38680114692877,45.0,26.436460617866327,26.436460617866324,1.7196541413798216,1.720190759853924,0.0003053513509853905,0.95,0.05567868088636474
1,center,"Positive(s,w_a)",35,37.38680114692877,67.5,14.307309388057778,34.540900365716986,1.7964308461898613,1.7964573037018703,0.0002736883419175962,0.91,0.051221237813714675
1,center,"Positive(s,w_a)",36,37.38680114692877,90.0,2.2892813177472453e-15,37.38680114692877,1.8487014287619734,1.8484059521484681,0.00019809684268104914,0.92,0.0454739101115285
1,center,"Positive(s,w_a)",37,37.38680114692877,112.5,-14.307309388057774,34.540900365716986,1.8649759876303564,1.8646448874433244,0.000143761784936128,0.94,0.04311662645562052
1,center,"Positive(s,w_a)",38,37.38680114692877,135.0,-26.436460617866324,26.436460617866327,1.8466139450068826,1.8464232662466091,0.00011374257091739226,0.96,0.04520483622286307
1,center,"Positive(s,w_a)",39,37.38680114692877,157.5,-34.540900365716986,14.30730938805778,1.7922563234231177,1.792282060883547,0.00011008876645455386,0.96,0.04941825503122761
1,center,"Positive(s,w_a)",40,42.678458852212536,0.0,42.678458852212536,0.0,1.7780126044667983,1.7781392036256125,0.00017751004969488362,0.96,0.04993944731798769
1,center,"Positive(s,w_a)",41,42.678458852212536,22.5,39.429754612684306,16.332339121616943,1.7390811487504625,1.7395466291680302,0.00026395048111808357,0.93,0.05341788899523618
1,center,"Positive(s,w_a)",42,42.678458852212536,45.0,30.178227664990523,30.17822766499052,1.782177588720398,1.7825093737645696,0.0002758976752263164,0.95,0.05321226163429408
1,center,"Positive(s,w_a)",43,42.678458852212536,67.5,16.332339121616947,39.429754612684306,1.853333406118542,1.8531357675022775,0.00021306256207271552,0.91,0.045739897846679325
1,center,"Positive(s,w_a)",44,42.678458852212536,90.0,2.6133019012952052e-15,42.678458852212536,1.8985910819541305,1.8981267457808897,0.0001349475738362772,0.92,0.038005329742024044
1,center,"Positive(s,w_a)",45,42.678458852212536,112.5,-16.33233912161694,39.429754612684306,1.9120143320415028,1.911555099626881,9.369900637419857e-05,0.94,0.035104463724935024
1,center,"Positive(s,w_a)",46,42.678458852212536,135.0,-30.17822766499052,30.178227664990523,1.8968441630947914,1.896527623417282,7.942424164670267e-05,0.96,0.03789407214211431
1,center,"Positive(s,w_a)",47,42.678458852212536,157.5,-39.429754612684306,16.332339121616947,1.8495951416836047,1.8494890685340133,8.802189368134456e-05,0.96,0.044343444468166016
1,center,"Positive(s,w_a)",48,47.71923537736118,0.0,47.71923537736118,0.0,1.827905391858915,1.8278951328551127,0.0001521403486741225,0.96,0.04633249348313745
1,center,"Positive(s,w_a)",49,47.71923537736118,22.5,44.086824872232505,18.261360784046197,1.7912479958733445,1.7915483457950123,0.00023886782882452543,0.93,0.05096260146380668
1,center,"Positive(s,w_a)",50,47.71923537736118,45.0,33.742594928369094,33.74259492836909,1.831763192459217,1.8318906974087197,0.00023294052268354407,0.95,0.04916471820442447
1,center,"Positive(s,w_a)",51,47.71923537736118,67.5,18.2613607840462,44.086824872232505,1.8953749675451217,1.8950036717750212,0.00015369877842981973,0.91,0.039298070846547954
1,center,"Positive(s,w_a)",52,47.71923537736118,90.0,2.9219604431322252e-15,47.71923537736118,1.9329790585109274,1.9324236158326,8.449599386204843e-05,0.92,0.030417299594045214
1,center,"Positive(s,w_a)",53,47.71923537736118,112.5,-18.261360784046193,44.086824872232505,1.9435611019884274,1.9430471142110628,5.5881416927178046e-05,0.94,0.027316672456149868
1,center,"Positive(s,w_a)",54,47.71923537736118,135.0,-33.74259492836909,33.742594928369094,1.9315803289010418,1.9311917452255718,5.088957873834829e-05,0.96,0.0304184114817601
1,center,"Positive(s,w_a)",55,47.71923537736118,157.5,-44.086824872232505,18.2613607840462,1.8921556311593437,1.891944536428764,6.516258614146639e-05,0.96,0.03828627401502015
1,center,"Positive(s,w_a)",56,52.907051514897304,0.0,52.907051514897304,0.0,1.8699629084903813,1.8698231020094929,0.0001215116528679171,0.96,0.041495166672998726
1,center,"Positive(s,w_a)",57,52.907051514897304,22.5,48.87974202013389,20.246652070037523,1.8365797787991789,1.8367056885305515,0.0002029782482689493,0.93,0.047123303670125016
1,center,"Positive(s,w_a)",58,52.907051514897304,45.0,37.41093489876989,37.41093489876988,1.873410344800869,1.8733422496957521,0.00018293856488660725,0.95,0.043828742202010634
1,center,"Positive(s,w_a)",59,52.907051514897304,67.5,20.246652070037527,48.87974202013389,1.9280224929886371,1.9275315200872378,0.0001011389298865175,0.91,0.03224655294295938
1,center,"Positive(s,w_a)",60,52.907051514897304,90.0,3.2396225645021553e-15,52.907051514897304,1.957709436595343,1.9571329087385538,4.738356101286757e-05,0.92,0.02302045471473054
1,center,"Positive(s,w_a)",61,52.907051514897304,112.5,-20.24665207003752,48.87974202013389,1.9655717673118909,1.9650656631761874,2.9601850499254333e-05,0.94,0.020019420735059613
1,center,"Positive(s,w_a)",62,52.907051514897304,135.0,-37.41093489876988,37.41093489876989,1.9566516159090774,1.9562405593580632,2.9181803214446293e-05,0.96,0.02309261475506121
1,center,"Positive(s,w_a)",63,52.907051514897304,157.5,-48.87974202013389,20.24665207003753,1.9253758994396206,1.925089352850038,4.402410629850859e-05,0.96,0.031583611108695425
1,center,"Positive(s,w_a)",64,58.608344115833866,0.0,58.608344115833866,0.0,1.9064771334925177,1.9062223074732356,8.835450127479296e-05,0.96,0.035459201233976875
1,center,"Positive(s,w_a)",65,58.608344115833866,22.5,54.14704956299722,22.428442291481616,1.877373349808649,1.8773216021032866,0.00015909473689817397,0.93,0.04186384681823927
1,center,"Positive(s,w_a)",66,58.608344115833866,45.0,41.442357558420824,41.44235755842082,1.9094139028798842,1.909169354400697,0.0001303873334215281,0.95,0.03724989648009529
1,center,"Positive(s,w_a)",67,58.608344115833866,67.5,22.42844229148162,54.14704956299722,1.953754934330514,1.9532065697629313,5.837605693624929e-05,0.91,0.024788298236604195
1,center,"Positive(s,w_a)",68,58.608344115833866,90.0,3.588726051239128e-15,58.608344115833866,1.9755176056261008,1.9749864866328268,2.2575726068148313e-05,0.92,0.016044898065101475
1,center,"Positive(s,w_a)",69,58.608344115833866,112.5,-22.428442291481613,54.14704956299722,1.980867326782987,1.980424615760584,1.3140118356994896e-05,0.94,0.013418187745316223
1,center,"Positive(s,w_a)",70,58.608344115833866,135.0,-41.44235755842082,41.442357558420824,1.9747822213150337,1.974396988828647,1.4213073374538283e-05,0.96,0.0161493746204737
1,center,"Positive(s,w_a)",71,58.608344115833866,157.5,-54.14704956299722,22.428442291481623,1.9517182195496698,1.9513914443321045,2.612585942823822e-05,0.96,0.02442532734033798
1,center,"Positive(s,w_a)",72,65.41974319729482,0.0,65.41974319729482,0.0,1.9387949355012,1.9384518973354334,5.5086629793673925e-05,0.96,0.028056661320937596
1,center,"Positive(s,w_a)",73,65.41974319729482,22.5,60.43996176212517,25.035051871183516,1.9151594761141895,1.914936321271281,0.00010951561129956634,0.93,0.0348759125938839
1,center,"Positive(s,w_a)",74,65.41974319729482,45.0,46.258744038289684,46.25874403828968,1.9411072409272956,1.9407223343954922,7.922986430761689e-05,0.95,0.029269625632644125
1,center,"Positive(s,w_a)",75,65.41974319729482,67.5,25.03505187118352,60.43996176212517,1.9739047509536907,1.9733751156397343,2.6982341606000577e-05,0.91,0.01706002093757671
1,center,"Positive(s,w_a)",76,65.41974319729482,90.0,4.005803955380447e-15,65.41974319729482,1.987957782384975,1.9875360979756582,8.1230656083812e-06,0.92,0.009703314821337222
1,center,"Positive(s,w_a)",77,65.41974319729482,112.5,-25.035051871183512,60.43996176212517,1.9910832437028525,1.9907523252389634,4.2961777170995365e-06,0.94,0.0077050799823099566
1,center,"Positive(s,w_a)",78,65.41974319729482,135.0,-46.25874403828968,46.258744038289684,1.9875158071790042,1.98720438052177,5.226947603381284e-06,0.96,0.009804074503354623
1,center,"Positive(s,w_a)",79,65.41974319729482,157.5,-60.43996176212517,25.035051871183523,1.9725036559266467,1.972181198072178,1.2449322302364428e-05,0.96,0.016933211971742385
1,center,"Positive(s,w_a)",80,73.30832234473793,0.0,73.30832234473793,0.0,1.9640723979115815,1.9636955937119742,2.8354423974305547e-05,0.96,0.020157815644102062
1,center,"Positive(s,w_a)",81,73.30832234473793,22.5,67.7280585770432,28.053880415810717,1.9465248459840765,1.946175968208334,6.401116277335435e-05,0.93,0.026782807395609246
1,center,"Positive(s,w_a)",82,73.30832234473793,45.0,51.836811847373504,51.83681184737349,1.9657210973663468,1.9652719312647617,3.950007745997998e-05,0.95,0.020850967854596662
1,center,"Positive(s,w_a)",83,73.30832234473793,67.5,28.05388041581072,67.7280585770432,1.9873354605413098,1.9869029880419091,9.5308794451531e-06,0.91,0.010250210710924015
1,center,"Positive(s,w_a)",84,73.30832234473793,90.0,4.488840115517285e-15,73.30832234473793,1.9951022027982803,1.9948243757962436,2.087530929473285e-06,0.92,0.004937943672525476
1,center,"Positive(s,w_a)",85,73.30832234473793,112.5,-28.053880415810713,67.7280585770432,1.9966167485870905,1.9964139158742658,9.733548177907776e-07,0.94,0.00366754545733893
1,center,"Positive(s,w_a)",86,73.30832234473793,135.0,-51.83681184737349,51.836811847373504,1.9948801003233463,1.9946709843883994,1.3679194868617078e-06,0.96,0.005009353196349519
1,center,"Positive(s,w_a)",87,73.30832234473793,157.5,-67.7280585770432,28.053880415810728,1.9864967619944354,1.9862272969814683,4.5324573109624155e-06,0.96,0.010259089753560682
1,center,"Positive(s,w_a)",88,86.7842498671274,0.0,86.7842498671274,0.0,1.9869852236230476,1.9866740749667668,6.960027636831487e-06,0.96,0.009976553589367781
1,center,"Positive(s,w_a)",89,86.7842498671274,22.5,80.17819219658436,33.2108946143819,1.9777482190207778,1.9773576584813979,2.0115948862983736e-05,0.93,0.015107241544697144
1,center,"Positive(s,w_a)",90,86.7842498671274,45.0,61.365731581233526,61.36573158123352,1.9877857259540657,1.9874040685834262,9.142056953175664e-06,0.95,0.010162636404180154
1,center,"Positive(s,w_a)",91,86.7842498671274,67.5,33.21089461438191,80.17819219658436,1.9968361633884775,1.996611068264645,1.1468632312069252e-06,0.91,0.0035865489687039796
1,center,"Positive(s,w_a)",92,86.7842498671274,90.0,5.3140026908090844e-15,86.7842498671274,1.9991343603981468,1.9990350113131765,1.3636639755841502e-07,0.92,0.0012508182670936119
1,center,"Positive(s,w_a)",93,86.7842498671274,112.5,-33.21089461438189,80.17819219658436,1.9994781836014157,1.999414844584116,4.944827964960322e-08,0.94,0.0008151144750654971
1,center,"Positive(s,w_a)",94,86.7842498671274,135.0,-61.36573158123352,61.365731581233526,1.9990802545843047,1.9990032784022278,9.047780431881595e-08,0.96,0.0012755734434872035
1,center,"Positive(s,w_a)",95,86.7842498671274,157.5,-80.17819219658436,33.21089461438191,1.996547698318026,1.996402072912793,5.656713184220517e-07,0.96,0.0036369809426941633
2,high,Linear,0,12.558511058242537,0.0,12.558511058242537,0.0,1.27439070422554,1.276474727296207,7.108177603332014e-05,0.98,0.03548857998896575
2,high,Linear,1,12.558511058242537,22.5,11.60255132552694,4.80593411716319,1.2107106999771076,1.2131726139788226,3.344549120706466e-05,0.99,0.02807978722821009
2,high,Linear,2,12.558511058242537,45.0,8.880208330889543,8.880208330889543,1.2210696747871004,1.225033050437445,5.096400881736974e-05,0.98,0.03325710730465167
2,high,Linear,3,12.558511058242537,67.5,4.805934117163191,11.60255132552694,1.2927240979791867,1.2975558521476764,9.64063430216485e-05,0.97,0.040986447984544566
2,high,Linear,4,12.558511058242537,90.0,7.689870184766681e-16,12.558511058242537,1.3621838660498078,1.3670844937935607,0.00013182298415713808,0.96,0.04741167439585693
2,high,Linear,5,12.558511058242537,112.5,-4.805934117163189,11.60255132552694,1.3989248039123663,1.4033800296954007,0.00014851743625061905,0.97,0.05035151171611561
2,high,Linear,6,12.558511058242537,135.0,-8.880208330889543,8.880208330889543,1.393966296479579,1.3976698216001018,0.00014322670377711326,0.98,0.04947530628436986
2,high,Linear,7,12.558511058242537,157.5,-11.60255132552694,4.805934117163192,1.348311503044522,1.351111099151952,0.00011546586112303553,0.97,0.04447290352660278
2,high,Linear,8,20.427007245311284,0.0,20.427007245311284,0.0,1.4319139581793492,1.4348879764725648,0.0001522020640204219,0.98,0.05201480707605738
2,high,Linear,9,20.427007245311284,22.5,18.872093904402856,7.817077245582279,1.3361965708389143,1.3399331826335723,7.809916033060116e-05,0.99,0.04294328783025998
2,high,Linear,10,20.427007245311284,45.0,14.444075342506348,14.444075342506345,1.3520366108370505,1.3580188057574947,0.0001170716310207127,0.98,0.050473231673406824
2,high,Linear,11,20.427007245311284,67.5,7.817077245582281,18.872093904402856,1.4586655168301548,1.4655344674409077,0.00019818084221884157,0.97,0.058962839915353164
2,high,Linear,12,20.427007245311284,90.0,1.2507934519565128e-15,20.427007245311284,1.5561476161154415,1.5625809350727047,0.00023612237470035938,0.96,0.06377727662755465
2,high,Linear,13,20.427007245311284,112.5,-7.817077245582278,18.872093904402856,1.6049239964443947,1.6104550470702292,0.00024499296459021746,0.97,0.06495234860159303
2,high,Linear,14,20.427007245311284,135.0,-14.444075342506345,14.444075342506348,1.5984637281662697,1.6030594997540855,0.00024068930025561352,0.98,0.06432136077738945
2,high,Linear,15,20.427007245311284,157.5,-18.872093904402856,7.817077245582282,1.5372049145518596,1.5408791736072482,0.00021600322297956272,0.97,0.06094869525532271
2,high,Linear,16,26.830352681245163,0.0,26.830352681245163,0.0,1.5466408058898977,1.5499913702923103,0.00020525734258399286,0.98,0.060516443259871655
2,high,Linear,17,26.830352681245163,22.5,24.78801369226173,10.26753145562479,1.4319497361521174,1.4364768218438124,0.00011649397770720582,0.99,0.05249625461575395
2,high,Linear,18,26.830352681245163,45.0,18.971924322535124,18.97192432253512,1.4513095817484127,1.4585108494773535,0.00017132273222967813,0.98,0.06115462359473563
2,high,Linear,19,26.830352681245163,67.5,10.26753145562479,24.78801369226173,1.5776004735950617,1.5853105726478933,0.0002548545563914447,0.97,0.06712948556206083
2,high,Linear,20,26.830352681245163,90.0,1.6428852765540747e-15,26.830352681245163,1.6854558793157661,1.6920327655294158,0.000258784296643334,0.96,0.06716295293789543
2,high,Linear,21,26.830352681245163,112.5,-10.267531455624788,24.78801369226173,1.736023578705232,1.7413154786248988,0.00024409819940496814,0.97,0.06515329423821963
2,high,Linear,22,26.830352681245163,135.0,-18.97192432253512,18.971924322535124,1.729472397995845,1.7338628746236964,0.00024504490888511326,0.98,0.06510482961270296
2,high,Linear,23,26.830352681245163,157.5,-24.78801369226173,10.267531455624791,1.6651653211086166,1.668913913746658,0.0002490260183418805,0.97,0.06558501497575339
2,high,Linear,24,32.352426879602135,0.0,32.352426879602135,0.0,1.634085006463803,1.6375040804469072,0.00022883203431877462,0.98,0.06402253728145306
2,high,Linear,25,32.352426879602135,22.5,29.889745021132406,12.380737763626737,1.5088179651687303,1.5138202918320858,0.0001447655061040963,0.99,0.058579494424429085
2,high,Linear,26,32.352426879602135,45.0,22.876620434408608,22.876620434408604,1.5304156155212427,1.5383181753072461,0.00020855915656976825,0.98,0.06759063342583035
2,high,Linear,27,32.352426879602135,67.5,12.380737763626739,29.889745021132406,1.6666474224403172,1.6744914708497434,0.00026990240651625775,0.97,0.06938209504217427
2,high,Linear,28,32.352426879602135,90.0,1.981014801137677e-15,32.352426879602135,1.7747658401129525,1.7808101779095094,0.00023080234527598852,0.96,0.06383089770996245
2,high,Linear,29,32.352426879602135,112.5,-12.380737763626735,29.889745021132406,1.8220021271031839,1.8265222178696583,0.00019658685237129307,0.97,0.05876785727121236
2,high,Linear,30,32.352426879602135,135.0,-22.876620434408604,22.876620434408608,1.8160281714730968,1.819767083052897,0.00020199694656917525,0.98,0.05929419890389781
2,high,Linear,31,32.352426879602135,157.5,-29.889745021132406,12.38073776362674,1.755135320029009,1.7585645504815017,0.00023457496399558185,0.97,0.06379241467396096
2,high,Linear,32,37.38680114692877,0.0,37.38680114692877,0.0,1.7039063372567962,1.7072039832034338,0.0002298449314443149,0.98,0.06429540179354765
2,high,Linear,33,37.38680114692877,22.5,34.540900365716986,14.307309388057776,1.5737103598312925,1.5789728434510053,0.00016333132196963646,0.99,0.0622896960151475
2,high,Linear,34,37.38680114692877,45.0,26.436460617866327,26.436460617866324,1.596668406951808,1.6049210782869325,0.00023016160719331578,0.98,0.07113837501401549
2,high,Linear,35,37.38680114692877,67.5,14.307309388057778,34.540900365716986,1.7363979513540588,1.743948169848093,0.00025654202262824824,0.97,0.0679612183200808
2,high,Linear,36,37.38680114692877,90.0,2.2892813177472453e-15,37.38680114692877,1.8389174925876168,1.8441285173576736,0.00018258886531611433,0.96,0.05715753740902167
2,high,Linear,37,37.38680114692877,112.5,-14.307309388057774,34.540900365716986,1.8804211935464614,1.8840154659788337,0.00013952202007432615,0.97,0.049765620907401456
2,high,Linear,38,37.38680114692877,135.0,-26.436460617866324,26.436460617866327,1.8753076439683767,1.878265494658674,0.00014698411005507203,0.98,0.050730723263333485
2,high,Linear,39,37.38680114692877,157.5,-34.540900365716986,14.30730938805778,1.8210110954459937,1.8239435076151989,0.00019679023347058425,0.97,0.058553330014907964
2,high,Linear,40,42.678458852212536,0.0,42.678458852212536,0.0,1.7670259441111955,1.7700457483450467,0.00021253213645532968,0.98,0.061974036111261545
2,high,Linear,41,42.678458852212536,22.5,39.429754612684306,16.332339121616943,1.636205515652533,1.641568259979879,0.00017368452534716964,0.99,0.06431708444936725
2,high,Linear,42,42.678458852212536,45.0,30.178227664990523,30.17822766499052,1.6598998499960258,1.6682361702466921,0.00023831669749373917,0.98,0.07255413415606783
2,high,Linear,43,42.678458852212536,67.5,16.332339121616947,39.429754612684306,1.7980960623647873,1.8050061521003382,0.00022193190192747417,0.97,0.06357382258823085
2,high,Linear,44,42.678458852212536,90.0,2.6133019012952052e-15,42.678458852212536,1.89035644316282,1.8945258123920041,0.00012675148220866257,0.96,0.048005586474239914
2,high,Linear,45,42.678458852212536,112.5,-16.33233912161694,39.429754612684306,1.924407773513666,1.9270068091580856,8.508924710492792e-05,0.97,0.03908946726421954
2,high,Linear,46,42.678458852212536,135.0,-30.17822766499052,30.178227664990523,1.920344120680807,1.922462685383301,9.237307693424666e-05,0.98,0.04034082342341975
