truth_index,truth_label,test_index,method,delta_integrated_squared_error,delta_integrated_absolute_error,delta_pointwise_coverage95,delta_mean_width95,orientation_estimate_degrees,orientation_error_degrees,orientation_abs_error_degrees,orientation_covers95,orientation_width95_degrees,axis_ratio_estimate,axis_ratio_error,axis_ratio_covers95,axis_ratio_width95
0,low,67,Linear,6.126597677865837e-05,0.00579449410745124,1.0,0.033038813276166555,171.05550525160365,-3.471854856614152,3.471854856614152,1.0,20.098150509244242,1.2893191267834256,-0.05972720675526899,1.0,0.19410928053413268
0,low,68,Linear,0.00016694850404214384,0.01101166668709743,1.0,0.032113282678723376,175.32643701846723,0.7990769102494443,0.7990769102494443,1.0,15.407080440964224,1.3771836136050721,0.0281372800663775,1.0,0.196070356905929
0,low,69,Linear,2.0327057908665968e-05,0.003686998006728679,1.0,0.029319578410306902,173.61831823560826,-0.9090418726095209,0.9090418726095209,1.0,15.020643138381105,1.3538359190271883,0.0047895854884936195,1.0,0.18990721531292665
0,low,70,Linear,3.718316475910502e-05,0.00440759599635699,1.0,0.03566712023080098,175.59244421248317,1.0650841042653876,1.0650841042653876,1.0,17.13400012251874,1.3915589372642432,0.04251260372554855,1.0,0.21028294615195886
0,low,71,Linear,3.8219887659137696e-05,0.0047480414582707076,1.0,0.03248456420170461,171.4614908745879,-3.0658692336298974,3.0658692336298974,1.0,20.45714969737899,1.2939065737291444,-0.055139759809550215,1.0,0.21885188573226233
0,low,72,Linear,2.59117898771601e-05,0.0039001525036206123,1.0,0.03456714991428005,176.53501789996048,2.007657791742703,2.007657791742703,1.0,16.911342864243892,1.354549803518658,0.005503469979963427,1.0,0.22169894656539402
0,low,73,Linear,7.124703172979069e-05,0.005759926708495719,1.0,0.032602346463590386,172.0267905706284,-2.5005695375893953,2.5005695375893953,1.0,13.74258575348174,1.4033706303162001,0.0543242967775055,1.0,0.22938824595624108
0,low,74,Linear,3.337354286184389e-05,0.004360993950570454,1.0,0.03521231544505748,175.3398261518558,0.8124660436380049,0.8124660436380049,1.0,19.175918542201828,1.3006877465082192,-0.048358587030475464,1.0,0.20527072544300817
0,low,75,Linear,0.00026997398245839053,0.013949094103354064,0.75,0.033840433522646166,176.5207099977225,1.9933498895046988,1.9933498895046988,1.0,14.66641348683937,1.3784054658469174,0.029359132308222735,1.0,0.21893568348030756
0,low,76,Linear,5.02697590501321e-05,0.005150774511049568,1.0,0.034377238775867895,170.30082543608205,-4.226534672135732,4.226534672135732,1.0,15.521101784015968,1.3982679611474782,0.04922162760878357,1.0,0.23352753281715266
0,low,77,Linear,2.361517033931097e-05,0.0036115667173266114,1.0,0.03219042552460268,174.72766610796407,0.20030599974626967,0.20030599974626967,1.0,18.372822403652368,1.3101010446447574,-0.038945288893937224,1.0,0.20294680578340452
0,low,78,Linear,5.475864311840434e-05,0.005657339071892929,1.0,0.03505567320726053,169.37169846994294,-5.155661638274862,5.155661638274862,1.0,16.29762463626827,1.4009159390591075,0.051869605520412865,1.0,0.25004374503939597
0,low,79,Linear,4.740337135297677e-05,0.004704420099647316,1.0,0.03149823735125964,175.32671721978883,0.7993571115710371,0.7993571115710371,1.0,13.68309836658348,1.4178231996214874,0.06877686608279276,1.0,0.20467907089209247
0,low,80,Linear,2.303975135792508e-05,0.003926608558842505,1.0,0.03333892725672544,175.05325314023187,0.5258930320140763,0.5258930320140763,1.0,17.13097829680448,1.346737369824511,-0.002308963714183543,1.0,0.23652634379069926
0,low,81,Linear,1.881230835986273e-05,0.0030687634999587224,1.0,0.03329733106824235,174.22784112260373,-0.2995189856140591,0.2995189856140591,1.0,20.13613967657821,1.3104307561025987,-0.038615577436095894,1.0,0.25340099640595803
0,low,82,Linear,4.795837203294585e-06,0.0015987256445848808,1.0,0.03496160546423535,173.84040632601423,-0.6869537822035534,0.6869537822035534,1.0,16.959436445509176,1.3757705843379893,0.026724250799294635,1.0,0.2461063772495804
0,low,83,Linear,9.079377298543943e-05,0.0068713434403345625,1.0,0.037217647618441346,167.9107528512391,-6.616607256978705,6.616607256978705,1.0,19.168172006458743,1.3337451075785043,-0.015301225960190346,1.0,0.22427410301650053
