method,step,stage,train_loss,val_loss_raw,val_loss_ema,best_val_loss,best_source,lr_model,lr_gate,lr_rho,grad_norm
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13200,joint,37.85551452636719,40.55027478027344,40.51922387695313,40.49700146484375,raw,,0.0001,0.0001,45.48760986328125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13300,joint,47.84076690673828,40.55721020507813,40.51667041015625,40.49700146484375,raw,,0.0001,0.0001,28.471721649169922
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13400,joint,45.229759216308594,40.61050170898437,40.52013061523437,40.49700146484375,raw,,0.0001,0.0001,70.73810577392578
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13500,joint,41.64415740966797,40.65366552734375,40.517242797851566,40.49700146484375,raw,,0.0001,0.0001,15.723750114440918
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13600,joint,39.669212341308594,40.504380615234375,40.513467529296875,40.49700146484375,raw,,0.0001,0.0001,32.48173904418945
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13700,joint,42.78999710083008,40.55240966796875,40.505947021484374,40.49700146484375,raw,,0.0001,0.0001,34.920936584472656
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13800,joint,42.761043548583984,40.515568969726566,40.50191223144531,40.49700146484375,raw,,0.0001,0.0001,29.154354095458984
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],13900,joint,38.60109329223633,40.597976806640624,40.507735717773436,40.49700146484375,raw,,0.0001,0.0001,74.12125396728516
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14000,joint,42.6317024230957,40.59944140625,40.516002807617184,40.49700146484375,raw,,0.0001,0.0001,30.267547607421875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14100,joint,42.123146057128906,40.59324853515625,40.51666748046875,40.49700146484375,raw,,0.0001,0.0001,20.39490509033203
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14200,joint,38.03559112548828,40.52734130859375,40.51042224121094,40.49700146484375,raw,,0.0001,0.0001,90.13116455078125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14300,joint,45.49488830566406,40.552152587890625,40.51031909179687,40.49700146484375,raw,,0.0001,0.0001,36.7473030090332
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14400,joint,39.99128723144531,40.60102392578125,40.50813134765625,40.49700146484375,raw,,0.0001,0.0001,64.08338165283203
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14500,joint,38.21432113647461,40.607037841796874,40.500239501953125,40.49700146484375,raw,,0.0001,0.0001,25.662639617919922
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14600,joint,37.07180404663086,40.5063330078125,40.49940991210938,40.49700146484375,raw,,0.0001,0.0001,79.05287170410156
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14700,joint,36.990455627441406,40.5689677734375,40.499056640625,40.49700146484375,raw,,0.0001,0.0001,60.957847595214844
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14800,joint,50.031150817871094,40.595136474609376,40.49157763671875,40.49157763671875,ema,,0.0001,0.0001,126.12135314941406
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],14900,joint,40.21919250488281,40.502796020507816,40.4935283203125,40.49157763671875,ema,,0.0001,0.0001,61.0947380065918
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,joint,37.69035339355469,40.7125205078125,40.50093896484375,40.49157763671875,ema,,0.0001,0.0001,36.96187973022461
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15100,joint,42.70929718017578,40.50883410644531,40.50457006835938,40.49157763671875,ema,,0.0001,0.0001,48.80624771118164
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15200,joint,42.99620056152344,40.49200573730469,40.500296875,40.49157763671875,ema,,0.0001,0.0001,95.25675964355469
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15300,joint,44.652099609375,40.5123955078125,40.49746948242188,40.49157763671875,ema,,0.0001,0.0001,34.969852447509766
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15400,joint,43.04206848144531,40.56152099609375,40.500666748046875,40.49157763671875,ema,,0.0001,0.0001,127.75360870361328
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15500,joint,41.906044006347656,40.58463427734375,40.50147241210937,40.49157763671875,ema,,0.0001,0.0001,25.31081771850586
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15600,joint,36.65644454956055,40.51154125976562,40.50048120117187,40.49157763671875,ema,,0.0001,0.0001,24.716947555541992
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15700,joint,35.558990478515625,40.567546875,40.49896459960937,40.49157763671875,ema,,0.0001,0.0001,62.37288284301758
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15800,joint,40.85014343261719,40.59346813964844,40.500261840820315,40.49157763671875,ema,,0.0001,0.0001,27.301536560058594
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15900,joint,42.52464294433594,40.486121948242186,40.496494262695315,40.486121948242186,raw,,0.0001,0.0001,148.2355194091797
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16000,joint,37.614662170410156,40.592370971679685,40.49643408203125,40.486121948242186,raw,,0.0001,0.0001,38.45779037475586
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16100,joint,40.888614654541016,40.6168798828125,40.49106982421875,40.486121948242186,raw,,0.0001,0.0001,60.62233352661133
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16200,joint,47.03205490112305,40.537668823242186,40.494835571289066,40.486121948242186,raw,,0.0001,0.0001,81.86967468261719
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16300,joint,44.39287567138672,40.48943408203125,40.49635083007813,40.486121948242186,raw,,0.0001,0.0001,48.4999885559082
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16400,joint,42.6718864440918,40.564021240234375,40.49600439453125,40.486121948242186,raw,,0.0001,0.0001,43.0002326965332
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16500,joint,39.67638397216797,40.560116943359375,40.494729370117184,40.486121948242186,raw,,0.0001,0.0001,60.12653350830078
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16600,joint,45.75103759765625,40.51820361328125,40.497611572265626,40.486121948242186,raw,,0.0001,0.0001,41.952392578125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16700,joint,41.140785217285156,40.495277221679686,40.50021252441406,40.486121948242186,raw,,0.0001,0.0001,19.785802841186523
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16800,joint,41.724037170410156,40.549433837890625,40.50084326171875,40.486121948242186,raw,,0.0001,0.0001,25.650562286376953
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],16900,joint,45.37793731689453,40.529073852539064,40.50705932617188,40.486121948242186,raw,,0.0001,0.0001,80.96378326416016
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17000,joint,41.40205001831055,40.6736025390625,40.50607397460937,40.486121948242186,raw,,0.0001,0.0001,68.1230239868164
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17100,joint,40.346473693847656,40.56102954101563,40.50837658691406,40.486121948242186,raw,,0.0001,0.0001,41.65125274658203
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17200,joint,38.70150375366211,40.60272058105469,40.50696118164063,40.486121948242186,raw,,0.0001,0.0001,58.30352783203125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17300,joint,41.88440704345703,40.5817060546875,40.5109052734375,40.486121948242186,raw,,0.0001,0.0001,84.31749725341797
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17400,joint,40.148956298828125,40.50923962402344,40.50356591796875,40.486121948242186,raw,,0.0001,0.0001,66.73826599121094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17500,joint,45.80274963378906,40.5092138671875,40.50632580566406,40.486121948242186,raw,,0.0001,0.0001,44.056156158447266
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17600,joint,42.92893981933594,40.57369567871094,40.507689453125,40.486121948242186,raw,,0.0001,0.0001,90.88029479980469
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17700,joint,41.06013488769531,40.52239892578125,40.51192211914063,40.486121948242186,raw,,0.0001,0.0001,62.30341339111328
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17800,joint,42.46754455566406,40.62410400390625,40.51124536132812,40.486121948242186,raw,,0.0001,0.0001,51.85892868041992
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],17900,joint,41.24674606323242,40.5047685546875,40.51143566894531,40.486121948242186,raw,,0.0001,0.0001,83.3892593383789
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18000,joint,41.60076904296875,40.54011450195313,40.511172119140625,40.486121948242186,raw,,0.0001,0.0001,19.837657928466797
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18100,joint,43.65120315551758,40.596401245117185,40.51817150878906,40.486121948242186,raw,,0.0001,0.0001,66.64692687988281
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18200,joint,41.21538162231445,40.59551489257812,40.52048608398437,40.486121948242186,raw,,0.0001,0.0001,54.21552276611328
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18300,joint,43.23624038696289,40.68126220703125,40.52282934570312,40.486121948242186,raw,,0.0001,0.0001,56.84456253051758
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18400,joint,41.114749908447266,40.56504345703125,40.52581884765625,40.486121948242186,raw,,0.0001,0.0001,20.375534057617188
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18500,joint,40.70440673828125,40.68058581542969,40.51862145996094,40.486121948242186,raw,,0.0001,0.0001,42.58980941772461
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18600,joint,50.35105895996094,40.48123425292969,40.50790625,40.48123425292969,raw,,0.0001,0.0001,22.971315383911133
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18700,joint,47.24232482910156,40.615199951171874,40.503671875,40.48123425292969,raw,,0.0001,0.0001,21.206525802612305
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18800,joint,41.70421600341797,40.643853515625,40.499127685546874,40.48123425292969,raw,,0.0001,0.0001,30.88648223876953
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],18900,joint,40.65760040283203,40.627364501953124,40.50497937011719,40.48123425292969,raw,,0.0001,0.0001,36.66141128540039
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19000,joint,39.24949645996094,40.62021362304687,40.49857788085937,40.48123425292969,raw,,0.0001,0.0001,107.02488708496094
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19100,joint,43.985164642333984,40.681189819335934,40.505355346679686,40.48123425292969,raw,,0.0001,0.0001,71.15723419189453
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19200,joint,38.35455322265625,40.683942138671874,40.501323120117185,40.48123425292969,raw,,0.0001,0.0001,31.95102310180664
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19300,joint,43.81684494018555,40.72049987792969,40.499425537109374,40.48123425292969,raw,,0.0001,0.0001,26.7843017578125
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19400,joint,40.126609802246094,40.49749243164062,40.5052158203125,40.48123425292969,raw,,0.0001,0.0001,54.02058410644531
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19500,joint,40.4854850769043,40.509030517578125,40.5034658203125,40.48123425292969,raw,,0.0001,0.0001,71.81338500976562
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19600,joint,39.194862365722656,40.50153076171875,40.50417944335938,40.48123425292969,raw,,0.0001,0.0001,115.31591796875
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19700,joint,38.07836151123047,40.527450439453126,40.50031628417969,40.48123425292969,raw,,0.0001,0.0001,24.033706665039062
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19800,joint,41.92024230957031,40.52577893066406,40.502373779296875,40.48123425292969,raw,,0.0001,0.0001,55.265132904052734
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],19900,joint,42.074249267578125,40.50276916503906,40.508349487304685,40.48123425292969,raw,,0.0001,0.0001,43.9107666015625
shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,joint,39.93374252319336,40.55381823730469,40.503167602539065,40.48123425292969,raw,,0.0001,0.0001,25.05579376220703
