mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,checkpoint_step,checkpoint_source,pi,n
0.8575971643854188,0.9260654212232626,0.15022210709809738,0.38758496758529914,0.9382594274917495,0.9223258381429338,0.026336910506062843,2.389322338770464,-0.36679683640301225,2.1008506805729286,linear CS beta-conditioned DeepSets FSM,15000,raw,0.5,5000
0.7156110065946548,0.8459379448840528,0.1253509196829934,0.35404931815072516,0.9382180671782061,0.9382080960382531,0.026336910506062843,2.389322338770464,0.036923575448989866,2.0631536275356352,linear CS beta-conditioned DeepSets FSM,15000,ema,0.5,5000
0.5949937463753552,0.7713583773936439,0.10422284261486592,0.32283562785861464,0.9482457656734248,0.9474227488593763,0.026336910506062843,2.389322338770464,-0.0652923932403326,2.16091021194561,linear CS beta-conditioned DeepSets FSM,20000,raw,0.5,5000
0.5992093069783527,0.7740861108289908,0.10496126669400316,0.3239772626188498,0.9480029512663699,0.9477555668040166,0.026336910506062843,2.389322338770464,-0.02452632982432842,2.1295509638552415,linear CS beta-conditioned DeepSets FSM,20000,ema,0.5,5000
0.49285405410806454,0.702035650168896,0.08633141243302829,0.2938220761498841,0.9573927070680563,0.9569318444636077,0.026336910506062843,2.389322338770464,-0.04290381070971489,2.178225266984438,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,raw,0.5,5000
0.5112185604726501,0.7149954968198402,0.08954825474136484,0.29924614407100525,0.9588103005798406,0.957488481892221,0.026336910506062843,2.389322338770464,-0.08624298466742039,2.0961316780974073,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,ema,0.5,5000
0.6254069475189132,0.7908267493698687,0.10955020999563105,0.3309837004984249,0.9689508815992557,0.9437094780843553,0.026336910506062843,2.389322338770464,-0.4921161248087883,2.2279190416321177,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,raw,0.5,5000
0.3798871461120409,0.6163498569092403,0.06654341912304468,0.2579601114960309,0.9688594203199077,0.968713935544942,0.026336910506062843,2.389322338770464,-0.013268613356351853,2.1466910057589,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,ema,0.5,5000
0.38748179707158836,0.6224803587837839,0.06787374589789522,0.26052590254693525,0.9737288243679861,0.9666271556545241,0.026336910506062843,2.389322338770464,-0.2401910398006439,2.183626290129907,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,raw,0.5,5000
0.32672237905070206,0.5715963427548343,0.05723074452126095,0.2392294808782165,0.973513672341949,0.9730645480194761,0.026336910506062843,2.389322338770464,-0.04163320648670196,2.1721100084003804,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,ema,0.5,5000
1.0288098586879666,1.0143026464955944,0.2263848870307632,0.47579920873280485,0.8849541438036616,0.8822493534383996,-0.012444719209006763,2.1317871654239884,-0.1469738775730133,1.7277719644578176,linear CS beta-conditioned DeepSets FSM,10000,raw,0.65,5000
