pi_true,seed,method,pilot_u_context,pilot_pi_context,pilot_status,score_context,pi_post_mean,pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.68,105,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,4.0890913009643555,0.6588390469551086,0.03566020354628563,0.5876844167709351,0.6681366860866547,0.6957465231418609,0.0004477859337680989,2.884254563255209e-07,0.0029075371968789987,1.0
0.68,106,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.640605453958244,0.04953665584362904,0.5422062640878631,0.6530209941496165,0.6961336807082187,0.0015519302578360392,0.0,0.0,1.0
0.68,106,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.600261926651001,0.0781695693731308,0.44486729204654696,0.6197713911533356,0.6903979420661926,0.0063581603414103564,0.0016276001955902615,0.040279823035347995,1.0
0.68,106,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,1.2987594604492188,0.6349332928657532,0.05023154988884926,0.5358715832233429,0.6462372243404388,0.6922402679920197,0.0020310080919239784,3.2173411459166447e-05,0.0056084802601223584,1.0
0.68,106,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,1.6882416009902954,0.6334517598152161,0.05307169631123543,0.5184278368949891,0.6449848115444183,0.6919732064008712,0.0021667386643003383,5.117533989199184e-05,0.007089990684736313,1.0
0.68,107,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.640477682651236,0.04960073863087666,0.5419627958758393,0.6528932415684052,0.6961216560909974,0.00156201356861642,0.0,0.0,1.0
0.68,107,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6012089848518372,0.07807160168886185,0.4481438398361206,0.6205061078071594,0.6915044993162155,0.006208024068078034,0.0015420306268605073,0.039204984268954614,1.0
0.68,107,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.2814443111419678,0.6483715772628784,0.041561227291822433,0.5635121762752533,0.6588352620601654,0.6944075375795364,0.0010003571248380725,6.231357213971805e-05,0.008440428741966398,1.0
0.68,107,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,2.583953857421875,0.6452422142028809,0.04490155354142189,0.5514305800199508,0.6552408933639526,0.6934373944997787,0.0012081036735184204,2.270076090661988e-05,0.006075763972939902,1.0
0.68,108,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.6219003852461686,0.05962464358727062,0.5062800595057382,0.6343874171647508,0.6940356564570657,0.003375565234543624,0.0,0.0,1.0
0.68,108,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6002007126808167,0.077091746032238,0.44603179991245273,0.6189314424991608,0.6913533985614777,0.006367926256649585,0.00047087578944348985,0.021635980341919003,1.0
0.68,108,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.2725489139556885,0.6190745234489441,0.05956480652093887,0.5002728134393692,0.6323204934597015,0.6895075112581253,0.0037119136929732693,7.98549489701316e-06,0.002787824574964493,1.0
0.68,108,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.5695747137069702,0.6202227473258972,0.060421403497457504,0.49615049064159394,0.6329329609870911,0.6902240246534348,0.0035733199372635343,2.8144689915326293e-06,0.00269149309456029,1.0
0.68,109,exact likelihood grid,0.8472978603872034,0.7,right_boundary,nan,0.6079640412861169,0.06611926095697533,0.48215047543022665,0.6198106358773584,0.6920777401077944,0.005189179347828275,0.0,0.0,1.0
0.68,109,pilot-only NPE,0.8472978472709656,0.69999999724559,right_boundary,nan,0.6008666753768921,0.07697288691997528,0.4471044450998306,0.619939386844635,0.6908172875642776,0.006262083065906184,5.0372602849426776e-05,0.0070926088165923955,1.0
0.68,109,linear FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.35176903009414673,0.6218320727348328,0.05754503980278969,0.5080687403678894,0.6348609030246735,0.6896719425916672,0.0033835077623257915,0.0001923222962625717,0.01427244910843514,1.0
0.68,109,shared-raw-gate FSM pilot+score NPE,0.8472978472709656,0.69999999724559,right_boundary,0.2814471125602722,0.6143198013305664,0.06338897347450256,0.4866227641701698,0.6268169283866882,0.6895112097263336,0.004313888497256273,4.0395685742620554e-05,0.00694670123430102,1.0
