pi_true,seed,method,pilot_u_context,pilot_status,score_context,pi_post_mean,pi_post_sd,exact_pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.3,102,exact likelihood grid,-0.8357192843902291,interior,nan,0.40191269674079444,0.09430518661997984,0.09430518661997984,0.2527369994752911,0.39813848255668455,0.5642952745864422,0.010386197756981136,0.0,0.0,1.0
0.3,102,direct amortized raw-FSM pilot+score NPE,-0.8357192843902291,interior,-0.028730101883411407,0.3474251329898834,0.12485332787036896,0.09430518661997984,0.14981135800480844,0.3436126410961151,0.5701816499233247,0.00224914323910813,0.0029688946035095923,0.05578359607209179,1.0
0.3,103,exact likelihood grid,-1.547159200271961,interior,nan,0.21618540307833123,0.07385089182249499,0.07385089182249499,0.10729129646895168,0.20917358932531574,0.3486069677383823,0.007024886657141806,0.0,0.0,1.0
0.3,103,direct amortized raw-FSM pilot+score NPE,-1.547159200271961,interior,0.145429790019989,0.24040527641773224,0.11197645962238312,0.07385089182249499,0.08308790326118469,0.22799959778785706,0.4487040624022484,0.0035515310788469,0.0005866022645766278,0.03424877224951382,1.0
0.3,104,exact likelihood grid,0.3284452620230028,interior,nan,0.3576915696968074,0.08832766608788102,0.08832766608788102,0.21969257169296252,0.3533559267481311,0.5103059962472744,0.0033283172140815844,0.0,0.0,1.0
0.3,104,direct amortized raw-FSM pilot+score NPE,0.3284452620230028,interior,-0.10295798629522324,0.5356122851371765,0.10129568725824356,0.08832766608788102,0.3535985752940178,0.5483524203300476,0.6768485635519028,0.055513148907562176,0.03165578098281281,0.17798527848915968,0.0
0.3,105,exact likelihood grid,-2.2679952460368242,interior,nan,0.19502355032783908,0.07900053904568383,0.07900053904568383,0.08216524766986472,0.18566673174527643,0.339347455009102,0.011020054985771733,0.0,0.0,1.0
0.3,105,direct amortized raw-FSM pilot+score NPE,-2.2679952460368242,interior,-0.33172062039375305,0.16947799921035767,0.08426107466220856,0.07900053904568383,0.06709343492984772,0.1521633043885231,0.33343349546194084,0.017035992690131393,0.0006525751818958559,0.02592812368821962,1.0
0.3,106,exact likelihood grid,-1.695343217756344,interior,nan,0.23145227285175293,0.07829834958096224,0.07829834958096224,0.11478236136022786,0.22462823488671457,0.37101524876484215,0.004698790897190526,0.0,0.0,1.0
0.3,106,direct amortized raw-FSM pilot+score NPE,-1.695343217756344,interior,0.3758159577846527,0.21729853749275208,0.10085429251194,0.07829834958096224,0.08084187135100365,0.20038295537233353,0.40855510532855993,0.006839531900837733,0.00020032822461263112,0.024403939654469478,1.0
0.3,107,exact likelihood grid,-0.6038553459403679,interior,nan,0.31138634027123574,0.08483208618743872,0.08483208618743872,0.18120971707273517,0.3060032683235913,0.45966281131703346,0.00012964874477236504,0.0,0.0,1.0
0.3,107,direct amortized raw-FSM pilot+score NPE,-0.6038553459403679,interior,0.29806646704673767,0.3875758647918701,0.12905913591384888,0.08483208618743872,0.18349410519003867,0.38246263563632965,0.6134152114391327,0.007669532094043918,0.005804843646680347,0.07725899179578576,1.0
0.3,108,exact likelihood grid,-1.4980541557387799,interior,nan,0.28332389215332504,0.08368126425730318,0.08368126425730318,0.1559300451465895,0.2774808030009709,0.4303629994338166,0.00027809257291393376,0.0,0.0,1.0
0.3,108,direct amortized raw-FSM pilot+score NPE,-1.4980541557387799,interior,-0.2095276266336441,0.2365090399980545,0.11032368242740631,0.08368126425730318,0.08036757856607438,0.22215693444013596,0.43852955251932146,0.004031102001968641,0.0021916303823198385,0.04973655397447685,1.0
0.3,109,exact likelihood grid,-0.789911784417268,interior,nan,0.30773430518665507,0.08697765233785458,0.08697765233785458,0.1740237679841861,0.3023314967469954,0.4596098560185298,5.981947672031963e-05,0.0,0.0,1.0
0.3,109,direct amortized raw-FSM pilot+score NPE,-0.789911784417268,interior,0.10012072324752808,0.3495451807975769,0.12528610229492188,0.08697765233785458,0.15575890988111496,0.3415769338607788,0.5700661420822144,0.002454724940264584,0.0017481493193519785,0.046072162927705225,1.0
0.5,100,exact likelihood grid,-0.5599520531387373,interior,nan,0.5056881183317793,0.09150352481892719,0.09150352481892719,0.35131860228835954,0.5073320593253068,0.6546043491389395,3.235469015632362e-05,0.0,0.0,1.0
0.5,100,direct amortized raw-FSM pilot+score NPE,-0.5599520531387373,interior,0.16377568244934082,0.39053595066070557,0.12540754675865173,0.09150352481892719,0.18958770483732224,0.38693349063396454,0.6103793621063233,0.011982378097755486,0.013260021719347077,0.11508813313879473,1.0
0.5,101,exact likelihood grid,0.37128227075261594,interior,nan,0.533973029840678,0.08908650352739585,0.08908650352739585,0.3790904298491521,0.5386338086207232,0.6717771287482991,0.0011541667565555952,0.0,0.0,1.0
0.5,101,direct amortized raw-FSM pilot+score NPE,0.37128227075261594,interior,-0.10869573056697845,0.5416646599769592,0.09981399029493332,0.08908650352739585,0.362946654856205,0.5544189214706421,0.6801582247018815,0.0017359438909956282,5.9161174153350213e-05,0.013636792372068617,1.0
0.5,102,exact likelihood grid,-0.10530270570785327,interior,nan,0.5563729813617538,0.08446923612990319,0.08446923612990319,0.4055982697367042,0.563638538939778,0.6805019900823354,0.0031779130276126458,0.0,0.0,1.0
0.5,102,direct amortized raw-FSM pilot+score NPE,-0.10530270570785327,interior,0.09838664531707764,0.4729108512401581,0.12246891856193542,0.08446923612990319,0.26277812421321867,0.4777432829141617,0.6662473917007447,0.000733821980532845,0.006965927164434182,0.08339824916827838,1.0
